[																									
]																									
臧	z		a	ng	1	z		o	ng	1	c		a	ng	None	t		a	ng	1	z		o	u	None
臺	t		ai		2	t		oi		4	t		ay		None						d&t		a	i	None&None
與		i	u		3		i	u		4&5&6		y	e		None	d		ư		6		y	o		None
舓	sh		i		4	s		aai		5											s&z		i		None&None
舔	t	i	a	n	3	t		i	m	2											t		e	n	None
舕	t		a	n	4	t		aa	m	3															
舞		u	u		3	m		ou		5	m	w	u		None	v		u		6	b&m		u		None&None
艊	b		o		2																				
艋	m		e	ng	3	m		aa	ng	5						m		a	nh	2	&m	&y	o	u	None&None
艌	n	i	a	n	4																				
艍	j		u		1																				
艵	p		i	ng	1																				
荓	p		i	ng	2	p		i	ng	4											h		e	i	None
莾	m		a	ng	3						m		a	ng	None						m		o	u	None
莿	c		i		4	c		i		3	c		a		None						s	&y	a&e&i	&ki&ku	None&None&None
菀		u	a	n	3		i	u	n	2													e&o&u	chi&n&tsu	None&None&None&None&None
菁	j		i	ng	1	c&z		i	ng	1&1	ch		e	ng	None						s	&y	e&o	i&u	None&None
菂	d		i		4	d		i	k	7	c		e	k	None										
菃	q		u		2																				
菄	d		o	ng	1																				
菅	j	i	a	n	1	g		aa	n	1	k	w	a	n	None						k		a&e	n	None&None
菆	z		ou		1	z		au		1															
菇	g		u		5	g		u		1											k		o&u		None&None
菈	l		a		1																				
菉	l		u		4	l		u	k	9	l		o	k	None						r	&y	o	ku	None&None
菊	j		u		2	g		u	k	7	k	w	u	k	None	c		u	c	7	k		i	ku	None
菋		u	ei		4	m		ei		6															
菌	j		u	n	1	k	u	a	n	2	k	y	u	n	None						k		i	n	None
菍	n	i	e		4											n&đ		â&ă	m&t	3&8					
菎	k		u	n	1	k	u	a	n	1											k		o	n	None
菏	h		e		2	g&h		o		1&4											g&k		a		None&None
菐	p		u		2																b&h		o	ku	None&None
菑	z		ai		1	z		i&oi		1&1	ch		i		None						s		a&i	&i	None&None
菒	g		ao		3																				
菓	g	u	o		3	g	u	o		2	k	w	a		None						k		a		None
菔	f		u		2	b&f		aa&u	k	9&9	p		o	k	None						h		o&u	ku	None&None
菕	l		u	n	2	l		eo	n	4						h&tr		u&ă	m&n	1&1					
菖	ch		a	ng	1	c		oe	ng	1	ch		a	ng	None						s	y	o	u	None
菗	ch		ou		2																				
菘	s		o	ng	1	s		u	ng	1	s	w	u	ng	None						s	&y	u	u	None&None
菙	ch	u	i		2	c		eoi		4															
菚	zh		a	n	4																				
菛	m		e	n	2											m		ô	n	1					
菜	c		ai		4	c		oi		3	ch		ay		None						s		a	i	None
菝	b		a		2	b		a	t	9											b&h		a	chi&tsu	None&None
菞	l		i		2																				
菟	t		u		2	t		ou		3	t		o		None	th		o		1	t&ts&z		o&u		None&None&None
菠	b		o		1	b		o		1	ph		a		None						h		a		None
菡	h		a	n	4	&h		aa	m	2&5	h		a	m	None										
菢	b		ao		4	b		ou		6															
菣	q		i	n	4																				
菤	j	u	a	n	3	g	i	u	n	2															
菥	x		i		1	s		i	k	7															
菦	q		i	n	2																				
菧	d		i		3																				
菨	j	i	e		1	z		i	p	8											s	y	o	u	None
菩	p		u		2	p		ou		4	p		o		None	b		ô		2	b&h		a&o	&i	None&None
菪	d		a	ng	4	d		o	ng	6											t		o	u	None
菫	j		i	n	3	g		a	n	2	k		u	n	None	ng		â	n	5	k		i	n	None
菬	q	i	ao		2																				
菭	t		ai		2																				
菮	g		e	ng	1																				
華	h	u	a		2	&f	&u	aa		1&4&6	h	w	a		None	h	o	a		1	k		a&e		None&None
菰	g		u		1	g		u		1	k		o		None						k		o		None
菱	l		i	ng	2	l		i	ng	4	l		u	ng	None	l		ă	ng	1	r	y	o	u	None
菲	f		ei		1	f		ei		1&2	p		i		None						h		i		None
菳	q		i	n	2																				
菴			a	n	1			a	m	1			a	m	None			a	m	1			a	n	None
菵		u	a	ng	3	m		o	ng	5															
菶	b		e	ng	3	b		u	ng	2	p		o	ng	None	ph		u	ng	4	b&h		o&u	&u	None&None&None
菷	zh		ou		3																s	&y	o&u	&u	None&None&None
菸		i	a	n	1		i	i	n	1												&y	e&o	&n	None&None&None
菹	j		u		1	z		eoi		1	c		e		None						s	y	a&o		None&None
菺	j	i	a	n	1	g		i	n	1															
菻	l		i	n	3	l		a	m	1&4						l		u	m	2	r		i	n	None
菼	t		a	n	3	t		aa	m	2											t		a	n	None
菽	sh		u		1	s		u	k	9	s	w	u		None						s	y	u	ku	None
菾	t	i	a	n	2	t		i	m	4															
菿	d		ao		4																				
萀	h		u		3																				
萁	q		i		2	k		ei		4											g&k		a&i	&i	None&None&None
萂	h		e		2																				
萃	c	u	i		4	s		eoi		6	ch	w	ey		None						s		a&u	i	None&None
萄	t		ao		2	t		ou		4	t		o		None						d&t		o	u	None&None
萅	ch		u	n	1																s	y	u	n	None
萆	b		i		4	b		ei		1	p		i		None						b&h		a&e&i	&chi&i&tsu	None&None&None&None
萇	ch		a	ng	2	c		oe	ng	4	c		a	ng	None						t	y	o	u	None
萈	h	u	a	n	2																				
萉	f		ei		4																				
萊	l		ai		2	l		oi		4	l		ay		None	l		ai		1	r		a&i	&i	None&None
萋	q		i		1	c		ai		1	ch		e		None						s		a&e&i	&i	None&None&None
萌	m		e	ng	2	m		a	ng	4	m		ay	ng	None	m		a	nh	1	b&h		o	u	None&None
萍	p		i	ng	2	p		i	ng	4	ph	y	e	ng	None	b		ê	nh	2	h		e	i	None
萎		u	ei		1		u	ai		1&2		w	i		None								i		None
萏	d		a	n	4	d		aa	m	6											d&t		a&o	n	None&None
萐	sh		a		4	s		aa	p	8															
萑	h	u	a	n	2			u	n	4											g&k&s		a&u	i&n	None&None&None
萒		i	a	n	3																				
萓		i	i		2																g		i		None
萔	t	i	ao		2																				
萕	q		i		2																s&z		a&e	i	None&None
萖		u	a	n	3																				
萗	c		e		4																				
萘	n		ai		4																				
萙	zh		e	n	5																				
萚	t	u	o		4																				
萛	j	i	u		1																&k	&y	u	&u	None&None
萜	t	i	e		1																				
萝	l	u	o		2	l		o		4															
萞	b		i		5																				
萟		i	i		5																				
萠	m		e	ng	2																b&h		o	u	None&None
萡	b		o		5											b		a	c	8					
萢	p		ao		5																				
萣	d		i	ng	5																				
萤		i	i	ng	2		i	i	ng	4															
营		i	i	ng	2		i	i	ng	4															
萦		i	i	ng	2		i	i	ng	4															
萧	x	i	ao		1	s	i	u		1															
萨	s		a		4	s		aa	t	8															
著	zh		e		5	z	&i	oe&u	&k	3&8&9	c&ch		a&e	&k	None&None	tr		ư		3	t&z	y	a&o	&ku	None&None&None
虤		i	a	n	2	ng		aa	n	4											g&k		a&e	n	None&None&None
虥	zh		a	n	4																				
虦	zh		a	n	4																				
蜘	zh		i		1	z		i		1	c		i		None						t		i		None
蜙	s		o	ng	1																s	&y	o&u	&u	None&None&None&None
蜚	f		ei		1	f		ei		1&2	p		i		None	b		ay		1	h		i		None
蜛	j		u		1																				
蜜	m		i		4	m		a	t	9	m		i	l	None	m		â	t	8	b&m		i	tsu	None&None
蜝	q		i		2	k		ei		4	k		i		None										
蜞	q		i		2	k		ei		4											g&k		i		None&None
蜟		i	u		4																		i	ku	None
蜠	j		u	n	4																				
蜡	l		a		4	c&z		aa&aai		3&3&3	s		a		None						&s&z	&w&y	a&e&o	&ki&ku	None&None&None&None&None
蜢	m		e	ng	3	m		aa	ng	5															
蜣	q	i	a	ng	1	g		oe	ng	1											&k	&y	a&o	ku&u	None&None&None&None
蜤	s		i		1	s		i		1															
蜥	x		i		1	s		i	k	7	s		e	k	None						s		e	ki	None
蜦	l		u	n	2											tr		u	n	1					
蜧	l		i		4																				
蜨	d	i	e		2	d		i	p	9	c		e	p	None						s	&y	o	u	None&None
蜩	t	i	ao		2	t	i	u		4	c		o		None						t	y	o	u	None
蜪	t		ao		2																				
蜬	h		a	n	2																				
蜭	h		a	n	4	h		a	m	5															
蜮		i	u		4		u	i	k	9											&k	&w&y	a&i&o	ki&ku	None&None&None&None
蜯	b		a	ng	4																&b&h	&y	o	u	None&None&None
蜰	f		ei		2	f		ei		4															
蜱	p		i		2	p		ei		4											&b&h	&y	i&o	&u	None&None&None&None
蜲		u	ei		1																		i		None
蜳	d		u	n	1	d		eo	n	1															
蜴		i	i		4		i	i	k	9	ch		e	k	None						&s	&y	a&e	ki&ku	None&None&None
蜵		iu	a	n	1							y	e	n	None										
蜶	s	u	o		4	z		eo	t	7															
蜷	q	u	a	n	2	k	i	u	n	4	k	w	e	n	None						k		e	n	None
蜸	q	i	a	n	3																				
蜹	r	u	i		4		i	eoi		3											z		e	i	None
蜺	n		i		2	ng		ai		4		y	ey		None						g		e	chi&i&tsu	None&None&None
蜻	q		i	ng	1	c		i	ng	1	ch		e	ng	None						s		e	i	None
蜼		u	ei		4		u	ai		2&6											&r	&y	i&u	&i	None&None&None
蜽	l	i	a	ng	3																r	y	o	u	None
蜾	g	u	o		3	g	u	o		2											k&r		a		None&None
蜿		u	a	n	1		i	u	n	1		w	e	n	None							&w	a&e	n	None&None
蝀	d		o	ng	1	d		u	ng	1&3	t		o	ng	None						t&ts		o&u	&u	None&None
蝁			e		4																				
蝂	b		a	n	3	b		aa	n	2															
蝃	d		i		4	d		ai		3											s&t		a&e	chi&i&tsu	None&None&None&None
蝄		u	a	ng	3																				
蝅	c		a	n	2																s		a	n	None
蝇		i	i	ng	5		i	i	ng	4															
蝈	g	u	o		1	g	u	o	k	8															
蝉	ch		a	n	2	s		i	m&n	4&4											s&z		e	n	None&None
蝊	d		i	ng	4																				
蝋	l		a		4																r		o	u	None
裧	ch		a	n	1	s		i	m	4											s&t		a&e	n	None&None
裨	b		i		4	b&p		ei		1&4	p		i		None						b&h		i		None&None
裩	k		u	n	1																				
裪	t		ao		2																d&t		a&o	u	None&None
裫		iu	a	n	4																				
裬	l		i	ng	2																				
裭	ch		i		3																				
裮	ch		a	ng	1																				
裯	ch		ou		2	c		au		4	c	w	u		None						t&z	&y	o&u	&u	None&None&None
裰	d	u	o		1	z	i	u	t	8											t		a	chi&tsu	None&None
裱	b	i	ao		3	b	i	u		2	ph	y	o		None	b	i	u		3		y	o	u	None
裲	l	i	a	ng	3	l		oe	ng	5											r	y	o	u	None
裳	sh		a	ng	5	s		oe	ng	4	s		a	ng	None						s	y	o	u	None
裴	p		ei		2	p	u	i		4	p		ay		None	b	u	i		2	b&h		a&e&i	&i	None&None&None
裵	p		ei		2						p		ey		None						b&h		a&e&i	&i	None&None&None
裶	f		ei		1	f		ei		1															
裷		iu	a	n	1	&g	i&u	a&u	n	1&2											&k		e&o	n	None&None&None&None
裸	l	u	o		3	l		o		2	&l	&y	a		None&None	kh	o	a		5	r		a		None
裹	g	u	o		3	g	u	o		2	k	w	a		None						k		a		None
裺		i	a	n	3		i	i	m	2															
裻	d		u		2	d		u	k	7															
裼	t		i		4	s&t		i	k	7&8											s&t		e	i&ki	None&None
製	zh		i		4	z		ai		3	c		ey		None	ch		ê		3	s		e	i	None
裾	j		u		1	g		eoi		1	k		e		None							y	o		None
裿		i	i		3																				
褀	j		i		4																				
褁	zh		i		2	g	u	o		2											s	&y	a&e	ki&ku	None&None
褂	g	u	a		4	g&k	u	aa		2&3											k		a&e	&i	None&None
褃	k		e	n	4																				
褄	q		i		5						ch		e		None										
覝	l	i	a	n	2																				
覞		i	ao		4																				
覟	zh		i		4																s		i		None
覠	j		u	n	1																k		i&o	n	None&None
覡	x		i		2	h		a	t	9	k	y	e	k	None						g&k		e	ki	None&None
觏	g		ou		4	g		au		3															
觨	h		u	n	4																				
觩	q	i	u		2	k		au		4											&k	&y	u	&u	None&None
觪	x		i	ng	1																				
觫	s		u		4	c		u	k	7											s		o	ku	None
誋	j		i		4	g		ei		6											g&k		i&o	&u	None&None&None
誌	zh		i		4	z		i		3	c		i		None	ch		i		3	s		i		None
認	r		e	n	4		i	a&i	n&ng	6&6			i	n	None	nh		â	n	4	n		i	n	None
誎	c		u		4																				
誏	l		a	ng	3																r		o	u	None
誐			e		2	ng		o		4											&g	&y	a&o	&i	None&None
誑	k	u	a	ng	2	g	u	o	ng	2	k	w	a	ng	None							y	o	u	None
誒			ei		2			aai&e&ei&oi		1&2&6&6											&k		a&i	&i	None&None&None&None
誓	sh		i		4	s		ai		6	s		e		None	th		ê		2	s&z		e	i	None&None
誔	t		i	ng	3																				
誕	d		a	n	4	d		aa	n	3	th		a	n	None						t		a	n	None
誖	b		ei		4	b	u	i		6											b&h		o&u	chi&tsu	None&None&None&None
誗	ch		a	n	2																d&t		e	n	None&None
誘		i	ou		4		i	au		5		y	u		None	d		u		4		y	u	u	None
誙	k		e	ng	1	h		@	ng	1&1											&k	&y	e&o	i&u	None&None&None
誚	q	i	ao		4	c	i	u		3	ch		o		None						s	y	o	u	None
誛	q		i	n	1																				
誜	sh	u	a		4																				
誝			a	n	1																				
語		i	u		3		i	u		5&6			e		None	ng		ư		6	&g	&y	o		None&None
誟	x	i	ao		4																k		o	u	None
誠	ch		e	ng	2	s		i	ng	4	s		e	ng	None	th		a	nh	2	s&z	&y	e&o	i&u	None&None
誡	j	i	e		4	g		aai		3	k	y	ey		None						k		a	i	None
誢	x	i	a	n	4						h	y	e	n	None										
誣		u	u		1	m		ou		4	m	w	u		None	v		u		1	b&f		u		None&None
誤		u	u		4	ng		@		6			o		None						g		o		None
誥	g		ao		4	g		ou		3	k		o		None						k		o	ku&u	None&None
誦	s		o	ng	4	z		u	ng	6	s		o	ng	None	t		u	ng	4	s&z	y	o&u	&u	None&None
誧	b		u		1						ph		o		None						h		o&u		None&None
誨	h	u	i		4	f	u	i		3	h		oy		None	h	ô	i		3	k		a	i	None
誩	j		i	ng	4																&g&k&t	&y	a&e&o	i&n&u	None&None&None&None&None&None
說	sh	u	o		1	&s	&i	eoi&u	&t	3&8&9	&s	&y	e&ey	&l	None&None&None						&s&z		e	i&tsu	None&None&None
誫	zh		e	n	4																				
説	sh	u	o		1	s	i	u	t	8						th	uy	ê	t	7	&s&z		e	i&tsu	None&None&None
読	d		u		2																d&t		o	ku&u	None&None&None
誮	h	u	a		5																				
谭	t		a	n	2	t		aa	m	4															
谮	z		e	n	4	z		a	m	3															
谯	q	i	ao		2	c	i	u		4															
谰	l		a	n	2	l		aa	n	4															
谱	p		u		3	p		ou		2															
谲	j	u	e		2	k	i	u	t	8															
谽	h		a	n	1	h		a	m	4											k		a&e&o	n	None&None&None
豧	f		u		1																				
豨	x		i		1	h		ei		1	h		uy		None						k		e&i		None&None
豩	b		i	n	1		u	aa	n	1											h&k		a&e&i	n	None&None&None
豪	h		ao		2	h		ou		4	h		o		None	h		ao		2	g&k		o	u	None&None
貋	h		a	n	4																k		a	n	None
貌	m		ao		4	m		aau		6	m		a&o	&k	None&None						b		a&o	ku&u	None&None
貍	l		i		2	l		ei		4	l		i		None						r		i		None
賏		i	i	ng	1		i	i	ng	1												&y	e&o	i&u	None&None&None
賐	x		u	n	4																				
賑	zh		e	n	4	z		a	n	3	c		i	n	None						s		i	n	None
賒	sh		e		1	s		e		1											s	y	a		None
賓	b		i	n	1	b		a	n	1	p		i	n	None	t		â	n	1	h		i	n	None
賔	b		i	n	1	b		a	n	1											h		i	n	None
賕	q	i	u		2	k		au		4											&k	&y	u	&u	None&None
賖	sh		e		1																s	y	a		None
賗	ch	u	a	n	4																				
賘	z		a	ng	1																				
赘	zh	u	i		4	z		eoi		3															
赙	f		u		4	f		u		6															
赚	zh	u	a	n	4	z		aa	m&n	6&6															
赛	s		ai		4	c		oi		3															
赫	h		e		4	h		a&aa	k	7&7	h	y	e	k	None	h		a	ch	7	k		a	ku	None
趕	g		a	n	3	g		o	n	2											k		a	n	None
趖	s	u	o		1	s		o		1															
趗	c		u		4																				
趘	x		i		2																				
趙	zh		ao		4	z	i	u		6	c		o		None						t	y	o	u	None
趚	s		u		4																				
跼	j		u		2	g		u	k	9	k	w	u	k	None							y	o	ku	None
跽	j		i		4	g		ei		6											g&k		i		None&None
跾	sh		u		1																				
跿	t		u		2	t		ou		4											t&z		o&u		None&None
踀	ch		u		4																				
踁	j		i	ng	4	h		@	ng	1											k		e	i	None
踂	n	i	e		4	n		i	p	9															
踃	x	i	ao		1																				
踄	b		u		4																b&h		a&o&u	&ku	None&None&None&None
踅	x	u	e		2	c		i	t	8											s&t&z		e	chi&i&tsu	None&None&None
踆	c		u	n	1	c&s&z	&i	eo&u	n	1&1&3	c	w	u	n	None						s&z	&y	o&u	n	None&None&None
踇	m		u		3																				
踈	sh		u		1						s		o		None						s	&y	o		None&None
踉	l	i	a	ng	2	l		o&oe	ng	4&4&6	l	y	a	ng	None						r	&y	o	u	None&None
踊		i	o	ng	3		i	u	ng	2		y	o	ng	None							y	o	u	None
踋	j	i	ao		3																	y	a	ku	None
踌	ch		ou		2	c		au		4															
踍	q	i	ao		1																				
踎	m		ou		2	m		au		1															
躳	g		o	ng	1	g		u	ng	1	k	w	u	ng	None							y	u	u	None
躴	l		a	ng	2																				
躵	r		e	n	5																				
輍		i	u		4																				
輎	sh		ao		1																				
輏		i	ou		2																	y	u	&u	None&None
輐		u	a	n	4			u	n	6											g&k		a	n	None&None
輑		i	i	n	3																				
輒	zh		e		2	z		i	p&t	8&8	ch		e	p	None						t	y	o	u	None
輓		u	a	n	3		u	aa	n	5	m		a	n	None						b		a	n	None
輔	f		u		3	f		u		6	p		o		None						b&f&h		o&u		None&None&None
輕	q		i	ng	1	h		@	ng	1&1	k	y	e	ng	None	kh		i	nh	1	&k	&y	e&o	i&u	None&None
辕		iu	a	n	2		i	u	n	4															
辖	x	i	a		2	h		a	t	9															
辗	n	i	a	n	3	z		i	n	2															
辡	b	i	a	n	4																b&h		e	n	None&None
辢	l		a		4	l		aa	t	9	l		a	l	None										
辣	l		a		4	l		a&aa	t	9&9	l		a	l	None	l	ư	ơ	t	8	r		a	tsu	None
遘	g		ou		4	g		au		3	k	w	u		None						k		o	u	None
遙		i	ao		2		i	u		4		y	o		None	d	i	êu		1		y	o	u	None
遚	ch		ou		4																				
遛	l	i	u		2	l		au		4&6	l	y	u		None						r	y	u	u	None
遜	x		u	n	4	s		eo	n	3	s		o	n	None						s		o	n	None
遝	t		a		4	d		aa	p	9	t		a	p	None						d&t		o	u	None&None
遞	d		i		4	d		ai		6	ch		ey		None	đ		ê		4	t		e	i	None
遟	ch		i		2																t		i		None
遠		iu	a	n	3		i	u	n	5&6		w	e	n	None	v	i	ê	n	6			e&o	n	None&None
遡	s		u		4	s		ou		3	s		o		None						s		o		None
遢	t		a		4	t		aa	p&t	8&8											t		o	u	None
遣	q	i	a	n	3	h		i	n	2	k	y	e	n	None	kh	i	ê	n	3	k		e	n	None
遤	m		a		5																				
遥		i	ao		2		i	u		4												y	o	u	None
郒	l		a	ng	5																r		o	u	None
鄘		i	o	ng	1	&t	&i	o&u	ng	4&4												y	o&u	&u	None&None
鄙	b		i		3	p		ei		2	p		i		None	b		e		6	h		i		None
鄚	m		ao		4	m		o	k	9											b&m		a	ku	None&None
鄛	ch		ao		2	c		aau		4															
鄜	f		u		1	f		u		1											h&r		o&u	&ku	None&None
鄝	l	i	ao		3	l	i	u		5															
鄞		i	i	n	2	ng		a	n	4			u	n	None						g		i&o	n	None&None
鄟	zh	u	a	n	1	z	i	u	n	1															
鄠	h		u		4			u		6											g&k		o		None&None
鄡	q	i	ao		1	h	i	u		1															
鄢		i	a	n	1		i	i	n	1			e	n	None								e&o	n	None&None
鄣	zh		a	ng	1	z		oe	ng	1	c		a	ng	None						s	y	o	u	None
鄤	m		a	n	4	m		aa	n	6															
鄥	q	i	ao		1																	y	o	u	None
酲	ch		e	ng	2	c		i	ng	4	c		e	ng	None	x		a	nh	2	t		e	i	None
酳		i	i	n	4		i	a	n	6													i	n	None
酴	t		u		2	t		ou		4	t		o		None						t&z		o&u		None&None
酵	j	i	ao		4	g&h		aau		1&3	h	y	o		None						k		o	u	None
酶	m		ei		2	m	u	i		4	m		ay		None						b&m		a&e	&i	None&None
酷	k		u		4	h		u	k	9	h		o	k	None	kh		ô	c	7	k		a&o	ku	None&None
酸	s	u	a	n	1	s	i	u	n	1	s		a	n	None						s		a	n	None
酹	l		ei		4	l	&i	aai&u	&t	6&8	l		oy		None						r		a&u	chi&i&tsu	None&None&None&None
酺	p		u		2	p		ou		4											b&h		o&u		None&None
酻	z	u	i		4																s		u	i	None
酼	h		ai		3																				
酽		i	a	n	4		i	i	m	6															
酾	sh		ai		1	s		i		1															
酿	n	i	a	ng	4		i	oe	ng	6															
鉵	t		o	ng	2																t&z		o&u	&u	None&None
鉶	x		i	ng	2		i	i	ng	4											&k	&y	e&o	i&u	None&None
鉷	h		o	ng	2						h		o	ng	None						g&k		o&u	&u	None&None
鉸	j	i	ao		3	g		aau		2	k	y	o		None						&k	&y	o	u	None&None
鉹	ch		i		3																&s		i		None&None
鉺			er		4		i	i		5															
鉻	l	u	o		4	g		o	k	8						l		a	c	8	&k&r	&y	a	ku	None&None&None
鉽	sh		i		4																s	&y	i&u	ki&ku	None&None
鉾	m		ou		2						m		o		None						b&m		o&u	&u	None&None
鉿	j	i	a		1	h		a	p	9											&k	&y	o	u	None&None
銀		i	i	n	2	ng		a	n	2&4			u	n	None	ng		â	n	1	g		i&o	n	None&None
銁	j		u	n	1	g	u	a	n	1															
銂	zh		ou		1																				
銃	ch		o	ng	4	c		u	ng	3	ch		o	ng	None	s		u	ng	3	s&z	y	u	u	None&None
銄	x	i	a	ng	3																				
銅	t		o	ng	2	t		u	ng	4	t		o	ng	None	đ		ô	ng	2	d&t		o	u	None&None
銆	m		o		4																				
銇	l		ei		4																				
銈	j		i		1																t		e	i	None
銉		i	u		4																		i	chi&tsu	None&None
銊	x		u		4											nh		o	ng	1	s	y	u	chi&tsu	None&None
銋	r		e	n	2		i	a	m	4			i	m	None										
銌	z		u	n	4																				
銍	zh		i		4	z		a	t	9											s&t		i	chi&tsu	None&None&None&None
銎	q	i	o	ng	2	k		u	ng	4											&k	&y	o&u	&u	None&None
銐	ch		i		4																				
銑	x	i	a	n	3	s		i	n	2	s		e	n	None	t		e	n	1	s		e	n	None
銒	x		i	ng	2																&k	&y	e&o	i&n&u	None&None&None&None
銓	q	u	a	n	2	c	i	u	n	4	c		e	n	None						s		e	n	None
銔	p		i		1																				
銕	t	i	e		3	t		i	t	8	ch		e	l	None						t		e	tsu	None
銖	zh		u		1	z	i	u		1	s	w	u		None						s&z	y	u		None&None
銗	x	i	a	ng	4	h		@&au	&ng	2&4											g&k		o&u	&u	None&None
銘	m		i	ng	2	m		i	ng	4&5	m	y	e	ng	None						&m	&y	e&o	i&u	None&None
銙	k	u	a		3	k	u	aa		1&3	k	w	a		None	g&kh	i&o	a&ơ		1&3	k		a&e	&i	None&None
銚		i	ao		2	d	i	u		6	c		o		None						&t	y	o	u	None&None
銛	x	i	a	n	1	c		i	m	1	s		e	m	None						s		e	n	None
銜	x	i	a	n	2	h		a&aa	m	4&4	h		a	m	None						g&k		a	n	None&None
銝	x	i	u		1																				
銞	j		u	n	1																				
銟	ch		a		1																s	&y	a		None&None
銠	l		ao		3	l		ou		5											r		o	u	None
銡	j		i		2																				
銢	p		i		3																				
銣	r		u		2		i	u		4&6															
銤	m		i		3	m		ai		5											b		e	i	None
銥		i	i		1		i	i		1													i		None
銦		i	i	n	1		i	a	n	1															
銧	g	u	a	ng	1	g	u	o	ng	1											k		o	u	None
銨			a	n	3	&ng		o	n	1&1													a	n	None
銩	d	i	u		1	d	i	u		1															
銪		i	ou		3		i	au		5															
銫	s		e		4	s		i	k	7											s	y	o	ku	None
銬	k		ao		4	k		aau		3															
銭	q	i	a	n	2																s&z		e	n	None&None
銮	l	u	a	n	2	l	i	u	n	4															
銯	s		i		5																				
銰			ai		1																				
銱	d	i	ao		4																				
锲	q	i	e		4	k		i	t	8															
锳		i	i	ng	1																				
锴	k		ai		3	k		aai		2															
锵	q	i	a	ng	1	c		oe	ng	1															
锶	s		i		1	s		i		1															
锷			e		4	ng		o	k	9															
锸	ch		a		1	c		aa	p	8															
锹	q	i	ao		1	c	i	u		1															
锺	zh		o	ng	1	z		u	ng	1											s	y	o	u	None
锻	d	u	a	n	4	d	i	u	n	3															
锼	s		ou		1	s		au		1															
锽	h	u	a	ng	2		u	o	ng	4											k		o	u	None
锾	h	u	a	n	2		u	aa	n	4															
锿			ai		1																				
镀	d		u		4	d		ou		6															
镁	m		ei		3	m		ei		5															
镂	l		ou		4	l		au		6															
镃	z		i		1	z		i		1															
镄	f		ei		4	f		ai		3															
镅	m		ei		2																				
閡			ai		4	h&ng		a&oi	&t	6&9											g&k		a&o	i&ku	None&None&None
関	g	u	a	n	1	g	u	aa	n	1											&k	&w	a&e	n	None&None&None
閣	g		e		2	g		o	k	8	k		a	k	None	c		a	c	7	k		a	ku	None
閤	g		e		2	g&h		a&o	k&p	8&8&9	h		a	p	None						k		o	u	None
閥	f		a		2	f		a	t	9	p		e	l	None						b&h		a	tsu	None&None
閦	ch		u		4																s	y	u	ku	None
閧	h		o	ng	4	h		@	ng	6						h		ô	ng	5	k		o	u	None
閨	g	u	i		1	g	u	ai		1	k	y	u		None	kh	u	ê		1	k		e	&i	None&None
閩	m		i	n	3	m		a	n	4&5	m		i	n	None						b&m		e&i&o&u	n	None&None&None&None
閪	s		e		1	h		ai		1															
阚	h		a	n	3	h		a&aa	m	2&3															
隚	t		a	ng	2																d&t		o	u	None&None
際	j		i		4	z		ai		3	c		ey		None						s		a	i	None
障	zh		a	ng	4	z		oe	ng	3	c		a	ng	None	ch	ư	ơ	ng	3	s	y	o	u	None
隝	d		ao		3			u		2											t	&y	o	u	None&None
隞			ao		2	ng		ou		4															
隟	x		i		4																g&k		e	ki	None&None
隠		i	i	n	3																		i&o	n	None&None
隡	s		a		5																				
雐	h		u		1																				
雑	z		a		2																z		a&o	tsu&u	None&None
雒	l	u	o		4	l		o	k	8											r		a	ku	None
雿	d	i	ao		4																				
需	x		u		1	s		eoi		1	s	w	u		None						z	y	u		None
霁	j		i		4	z		ai		3															
靗	ch		e	ng	1																t	&y	e&o	i&u	None&None
靘	q		i	ng	4	c		i	ng	3															
静	j		i	ng	4	z		i	ng	6											s&z	&y	e&o	i&u	None&None
靤	b		ao		4																h		o	u	None
靺	m		o		4	m		u	t	9	m		a	l	None						b&m		a	tsu	None&None
靻	z		u		3	z		ou		2											s&t		a&o	&tsu	None&None
靼	d		a		2	d		aa	t	8	t		a	l	None						t		a	n&tsu	None&None
靽	b		a	n	4	b		u	n	3											b&h		a	n	None&None
靾		i	i		4	s		i	t	8															
靿		i	ao		4	&ng		aau		3&3												&y	o	u	None&None
鞀	t		ao		2	t		ou		4	t		o		None						d&t		o	u	None&None
鞁	b		ei		4	b		ei		6	ph		i		None						b&h		i		None&None
鞂	j	i	a		2	g		aa	t	8															
鞃	h		o	ng	2		u	a	ng	4															
鞄	p		ao		2	p		aai&aau&o	&k	4&4&8	ph		o		None						h		a&o	ku&u	None&None
鞅		i	a	ng	1		i	oe	ng	1&2			a	ng	None			o	ng	3		&y	o	u	None&None
鞆	b		i	ng	5																				
韍	f		u		2	f		a	t	7	p	w	u	l	None						f&h		i&u	&chi&tsu	None&None&None
韎	m		ei		4	m	u	i		6											b&m		a	i&tsu	None&None&None
韬	t		ao		1	t		ou		1															
韶	sh		ao		2	s	i	u		4	s		o		None	th	i	êu		2	s&z	y	o	u	None&None
韷	l		e		4																r	&y	a	ku	None&None
頔	d		i		2																t&z	&y	a&e	ki&ku	None&None
頕	d		a	n	1	d		aa	m	1															
頖	p		a	n	4	p		u	n	3	p		a	n	None						h		a	n	None
頗	p		o		1	p		o		1&2	ph		a		None	ph		ơ		5	h		a		None
領	l		i	ng	3	l		e&i	ng	5&5	l	y	e	ng	None	l		a	nh	6	r	&y	e&o	i&u	None&None
